,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,fraud
446,1675,0.094458446,-1.2125,-1.4054167,-0.1794197,-1.0784339,0.71762663,-0.2810213,-1.0688114,1.2625401,-0.86383754,0.07639514,-0.8301486,0.3069816,0.5959673,-1.4253998,0.5791175,-0.23997836,0.37580785,-0.20074746,-0.20200184,0.3453604,-1.505426,1.1533312,-0.1590848,0.17536776,0.2545496,1.0265265,0.7955766,0.95920724,0.21700232,-0.89550006,0.62246525,0.3451452,1.5809464,0.22704981,0.46140927,0.69423085,-1.6906366,-0.95161563,-0.00840026,-0.0036375665,1.2723188,0.43734258,-0.9166471,-0.17388526,1.2647637,-0.18564837,-1.8750646,0.17201413,1.2603028,-0.41658208,1.1100116,-0.1737966,-0.8181309,-0.24731871,0.7071554,1.0198727,-1.1102635,0.041241392,-0.4819602,0.020914676,0.45989618,0.27095565,0.39206892,1
447,1099,-0.29602185,-0.42318985,0.53654826,1.2397988,1.7315019,-0.8020249,0.09523773,1.923206,0.77988726,0.47413483,-0.8536622,1.2156485,0.70961165,0.8056545,0.52206856,-1.4490489,0.8679622,-1.5432647,-0.26163903,-0.9264228,0.043385796,-0.6415135,0.5279718,0.083278656,-0.11006788,-0.3685869,-0.6978816,-0.81888455,1.5232056,0.5095255,1.7327764,-0.59946436,1.1271883,0.3755917,0.44991982,0.54179525,1.3509134,0.20399925,-0.24688126,1.6790853,-0.17517732,2.438834,-1.6795645,-0.6934572,-1.3655399,-0.3029409,1.2037361,0.1315359,0.18517075,1.9119482,0.4213818,3.3249264,0.8645413,0.048331287,0.0776058,-0.98193884,-0.9939383,1.3952307,0.18943052,0.2614619,-1.2930135,0.43815422,1.1383977,-0.9391073,1
448,2807,-2.4916558,-1.5869374,1.7131697,-0.7767699,1.0995648,-0.5758612,-3.0077262,1.3649694,-0.5740104,-1.155662,-1.2346298,0.3133939,1.6849314,-1.772134,1.6617326,0.11643571,-0.653976,1.3546511,-1.4310948,-0.40246886,-0.034028128,0.08745801,-0.33682597,-0.2887007,1.8821987,1.3424294,0.072429664,-0.10810806,4.031066,-0.6465521,-1.3632152,2.4278076,-0.021639844,-0.47129628,0.9509753,1.8527484,-0.10789888,-1.6014043,0.3583524,-0.17977844,0.17873672,1.0055822,0.25051382,-2.0252075,-0.9446805,1.2010101,0.32517365,-0.9269873,-0.5567954,-0.4761031,2.9530458,0.26917332,-0.17377804,-0.55605704,2.491811,0.5646105,0.7577807,-0.9750703,1.4964498,-2.3310668,-1.2823955,0.7737486,-1.3260535,-0.13443255,1
449,2144,0.29621586,0.9290502,-1.6852447,1.058452,-1.6767186,-0.40270367,1.1932911,0.5063596,1.5131763,0.6536443,0.573501,1.3064553,-1.4371293,-1.0937854,-0.8197016,-0.4583461,-0.073755585,0.32268736,-0.75490564,0.41092497,0.97113556,0.4203887,0.4255845,-0.13524039,1.7269311,-1.5039171,0.23941341,-0.19475114,0.60463566,-0.43734854,-0.80663216,0.9930508,-0.31104016,1.6259885,0.06676007,1.5229726,0.07804498,-0.86877906,-1.1604056,0.18204813,1.1460469,-1.1573251,-0.06791649,-1.9214077,1.6849059,0.24191676,-0.09573488,-0.22562025,0.34666893,1.810631,-2.1347759,-0.9777243,-0.06754795,0.13260414,-0.89292693,0.6936676,0.3505424,-0.1612194,0.65684986,-1.5003043,-0.49619326,-1.1401275,-1.3427154,-0.87508655,1
450,943,0.13998094,-0.34134218,-0.27280626,1.6727189,1.3176976,0.29761106,-0.5047862,0.550325,0.2776371,0.85686004,-2.3537452,0.042490624,-0.2171581,0.09153932,0.6907696,0.37752986,-0.009836014,-0.50840724,-0.47263387,-0.085225835,-0.20852654,-1.3441993,0.73477495,0.12001715,-0.057223797,1.5550925,1.8053738,-0.10104167,1.4449633,0.25695094,-0.31348085,1.015466,0.121511795,1.5116649,1.6157273,0.80761385,1.1301095,-0.35856897,-0.9064864,1.5303607,0.6846377,0.3915542,-1.0849924,-0.7950408,-1.792196,-1.2367709,-0.2122629,-0.24482411,-0.55432385,0.20994486,0.029693477,3.3104913,1.1086915,-0.08862462,-1.5352598,-1.4571342,0.13299054,-0.6225613,-0.15494306,-0.8512374,1.811527,-0.6212521,0.16484456,-0.4430832,1
451,1250,-0.2782612,-0.010997499,0.6390307,-0.54499686,-1.387132,-1.8710191,0.9490208,-0.44186047,1.1161634,-0.0025411476,1.4059777,0.2125417,-1.8462751,0.5155546,-0.029530028,-0.6061758,0.3759767,-0.32455996,-0.29795054,0.06715183,-0.22517444,-0.5089513,-0.3554459,0.018583376,0.4259533,0.29627496,-1.5182774,0.94567424,-0.84164006,-0.7427522,-0.9855051,1.0175906,-0.2822662,-0.43329346,0.04504441,0.4275326,0.53076285,0.40554208,-0.18586946,-0.07154385,1.263266,1.5663838,0.06819066,-0.6730206,-0.21384934,0.8216782,0.92066014,0.3878911,0.48204696,1.2599376,0.7772765,-1.0042336,-0.25880548,0.5245173,-0.090210415,-0.49521187,-0.60564435,-0.13317142,1.9692912,0.83690333,1.2485716,0.6687834,1.033277,1.1252359,1
452,3564,1.5904434,-0.1689061,0.783798,1.217691,-0.79131776,0.7204267,-0.14957292,-1.2556567,1.4942812,-0.015288938,-0.6463046,2.4271631,0.36968789,-1.9355034,1.2887979,0.44297183,-1.0123879,-1.2488014,-1.1088567,-0.41064703,-0.836816,0.30654758,0.4094941,-0.10443877,0.7357436,0.34120542,-0.600276,0.42501396,1.9697846,-1.0736594,-1.350596,1.3591387,-1.2656786,0.14749585,1.0591658,0.6388879,0.6963665,0.09789124,-1.4920408,-1.8801868,1.5355004,0.54417044,-0.35429907,-0.05408789,0.71770716,0.821134,-0.37141705,1.3068764,0.32851884,-0.4540291,-0.3144347,-0.31107536,-2.1322033,0.54352623,-1.3055656,-1.3482904,-2.461887,-0.27974063,1.3582621,-0.59780353,-1.2302479,0.96898854,-0.6687876,0.1258881,1
453,2023,-1.2657784,-1.8431855,-1.0917447,0.78777444,-0.37006772,0.5619555,-1.1753136,-1.4818203,-0.33242735,2.0885692,-0.07244493,1.4765137,-0.62962216,0.93198013,-0.98635805,2.5881376,1.0927657,-0.65309566,-0.2948326,2.0688791,1.8531868,-1.4026172,1.4115887,-0.5643756,-2.228639,0.38159055,-0.83166534,0.09095227,-1.0745261,-0.35552981,1.0388894,-0.6123002,1.1199133,-0.9710053,-1.5567794,1.3237761,0.83649147,-1.3550137,-0.5826777,2.3705795,-0.58857214,1.2331603,0.21976973,-2.0992508,0.81502306,-0.7957633,-2.0924556,-1.9291687,-0.95180094,-1.4573784,1.0072982,-0.40089595,-0.5323291,0.48221275,-0.5471123,-0.7285935,-0.7920454,-1.5626953,-1.0155828,-1.1089483,-0.75203234,-1.8318887,-1.2970004,-0.12271156,1
454,3862,-1.1011325,-0.5654766,-1.7891288,-0.6606304,0.1660181,-0.03938799,-1.3253063,-1.2741551,0.58200973,0.49882382,-0.3294403,-0.02098537,0.33236915,1.2492019,-0.56273025,0.94857776,0.8952414,0.6471901,-0.41677895,0.7559975,-0.050700456,-1.6415459,-0.9975394,0.9184139,-0.44309303,-1.0496452,1.0647918,1.073468,-1.1244956,-0.20230491,-2.1974971,1.0446492,0.061179806,-0.11078732,0.48565814,0.81524813,-0.5879968,1.1247759,-0.6677945,-0.1811296,1.7307292,0.44265512,-0.86545306,-1.2802334,0.049231347,-0.6643406,0.27837956,0.14332472,1.1605511,0.42577037,-0.25252038,-0.62802064,-0.30171672,-1.0299722,-0.44188207,-0.17576736,-0.07115991,0.7412588,2.109657,-0.86818695,-0.7225234,1.8191172,0.11617311,-0.17578323,1
455,3475,-0.840934,-0.06454353,0.094628036,-1.1511043,-1.1369752,-1.4313288,-0.47678053,-1.2666665,1.032818,-0.7044238,0.89267534,-0.30354038,0.5922039,-0.68773216,-2.4924319,-0.46069562,0.53675956,0.4835059,-0.87064576,1.8057646,-2.1702116,-0.24588464,-1.0922374,1.0121214,-1.0567216,0.18328454,1.2230233,-0.93022174,0.5802809,-0.18751083,1.3947687,1.0481865,-0.5239786,-0.6435113,1.1629021,-0.9707272,0.1657902,-0.16718914,1.0012356,1.5026357,-0.82678115,1.9658151,1.6407534,-0.5683551,0.54635686,-0.030634297,-1.5049129,0.010302974,-0.049457476,1.5053147,-0.32703593,-1.2285445,0.6500953,-0.090731174,0.1514594,-0.6306555,1.3799639,0.7567685,1.9761423,-0.1010358,-0.8947772,-0.9345683,0.99682117,1.6598887,1
456,3536,-0.697222,2.6295922,-0.8199318,-0.22755797,0.49488947,0.8235252,-1.7673324,-0.25834838,-0.42879418,-1.0330713,-0.6205511,1.4052641,-0.1531161,-1.5227988,0.6515174,0.45126373,0.76943094,-1.903444,-1.0779904,1.0925187,-0.501064,0.19821988,-1.1570365,1.3425163,0.43838537,-0.06273663,1.0388558,-0.13635233,2.1996799,-0.9628166,-0.58030146,0.157094,-0.7254643,-0.6823762,1.3395993,1.9006485,-0.6789113,-0.58753204,-0.21457373,0.4970958,1.3022202,0.57398784,-2.4622045,-0.53197867,2.2679234,0.4591548,-0.012301098,0.041310515,0.088124305,-0.70882285,-0.41678914,1.093673,-0.52477735,-1.0118045,-0.714226,-0.7109136,-1.1112398,-0.18313998,3.1510444,-1.5204153,-0.9773384,1.2496982,-2.6557825,-0.7796119,1
457,2234,-0.051293705,0.01435659,-1.4585694,0.7782858,0.29250097,-0.37685934,0.5743601,0.5673127,0.6009299,0.10054699,0.084862776,-0.28696752,-0.30411187,-0.62775785,-1.6414024,0.7694164,-0.3763626,-0.41639754,-0.10606832,0.59103507,0.28287503,-1.2369791,1.4888864,0.21084078,2.2840044,-1.2120515,-1.2765806,-2.5206692,1.5935057,-0.21641581,-0.34356788,1.5571352,-0.2754714,2.6402912,-0.81878334,1.8201154,0.1720023,0.29566824,-0.95647275,0.1922726,1.1435944,0.29001504,-0.568941,-1.4405599,1.53751,0.68328947,-0.2172029,-0.23318012,1.1035467,2.403802,-0.7047587,0.10595682,-0.9653806,-0.5536962,-1.290051,-0.87782246,-0.8677106,0.6893655,1.6393007,-0.5073933,-2.0637398,-0.46889803,-0.8041527,-1.1784495,1
458,723,-0.2770018,0.302193,-0.71058357,0.026552685,-0.047744263,-0.12515174,-2.3270588,-0.65055203,-0.7794489,-1.2792044,-0.912259,0.10787051,0.064663045,0.757563,1.6836654,1.8898517,0.049897216,-1.4955411,-1.1173701,1.0533819,0.45110303,-0.036663108,0.38249198,0.5252174,-0.15248303,0.50385964,-0.025839802,0.74770045,1.2556229,-1.493908,-1.9102283,1.5792896,-1.2018048,-0.6666168,0.009571881,2.1904066,0.96792096,-0.7134845,0.1638134,1.4671632,0.975618,1.2481601,-2.1970897,-2.3111742,-0.32115838,1.0440178,-0.46662462,0.4521961,-0.2610443,0.5878715,0.94261545,1.3265512,-1.2717843,-1.5713567,1.0149847,-0.009061773,-0.7581789,-1.3603294,1.2999045,-0.87681836,-0.09316425,1.8074957,-2.505908,0.24160804,1
459,2428,1.6275626,0.009847098,0.16739082,-0.2880437,-0.10582844,-0.62413347,-0.31000838,-0.27634335,0.8411925,0.49738398,-0.61074215,-0.16970159,-0.30809504,1.2243209,-0.441109,2.2544243,0.8075867,-1.188191,-1.3861425,0.6537273,0.025435343,-0.5201329,0.53774744,1.0106952,0.8853887,-0.58789986,0.18789674,-0.24743584,1.4416747,-1.5231193,-0.59594494,1.2846438,0.43333212,1.6051201,-0.057395868,1.6305767,-0.4521775,0.5298733,-0.38698593,2.2338312,1.0884254,1.1974016,-0.32323748,-0.78363854,0.36696875,1.117054,-1.4602921,0.10777414,1.1420608,-0.078769304,-0.22515696,0.42858556,-0.5832395,-1.4407974,-0.52876997,-1.6207446,0.5777262,-2.1387806,-0.07067803,-1.6420933,-0.57055664,1.1845746,-1.702122,1.5762261,1
460,3460,-0.42488897,-1.9825209,-0.12958999,0.09494866,-0.72105134,0.43676418,-0.97584283,-0.41163853,-0.52047986,0.17646527,2.3284268,0.6709591,-0.49552682,0.6324791,-1.0431706,1.6729691,-0.77110547,-0.6243838,0.23573917,2.147837,2.005678,-1.81442,1.7465482,-0.029380593,-3.1691866,0.37873203,-0.20714913,-1.043614,-1.8549376,0.08617859,-0.6255235,-2.04476,0.3967758,0.22533894,-1.194006,1.072731,1.1335679,-1.1465739,-1.6617798,1.7181585,-0.72803116,0.38074097,-0.401911,-0.089627154,1.7919518,0.18813165,-1.4966561,0.46623418,-0.39053932,-1.3935788,0.13271418,-2.8126512,-0.85137856,1.5710495,-1.5218235,-1.3159955,-1.6287597,-1.6351571,-0.32279056,1.7612948,-0.47076252,-1.3380241,-1.6063104,-0.89019996,1
461,3767,0.095864475,-0.75792605,0.5469489,0.62954074,-0.5103587,1.4405937,1.1266263,-1.0597931,1.086083,0.19082846,-0.6317109,-1.307021,0.5526304,-0.13381284,0.6030615,2.4656405,-1.2704828,-0.011455354,-0.55432415,-0.82310593,0.7492651,-0.96900904,1.0357773,-0.26645222,-1.3552157,1.4972397,0.21564856,2.1740746,1.8319856,-0.025373818,-2.6153111,2.1272128,-1.6354293,2.0107296,0.7558581,-0.25446346,0.80342364,-0.16848087,-1.401634,0.06338451,-0.1790116,0.08801413,0.7865416,0.78783447,0.022211531,0.11071173,-1.0813787,0.33515117,3.0660617,0.49107566,1.2843415,-0.56646675,-3.2430532,-0.59484553,-1.7379916,-0.51739734,0.3868558,-0.7073283,-0.6951147,0.20701338,-1.2189368,0.31371862,2.0689971,-1.1878515,1
462,2949,1.743426,-0.79215866,-0.26237252,-0.48302722,-1.1843673,-0.5504399,-0.115485065,-0.54012126,0.95395,0.48795375,0.4484019,-0.8906131,-1.1095212,0.3037203,-0.11653096,1.1999502,0.35222083,-1.9020535,-0.9322533,1.2143531,0.32920337,-0.5387798,0.6172109,1.4362905,0.48398444,-1.0610579,0.11289784,-0.20846659,1.1205162,-1.3468182,-0.23079924,0.72427005,1.1692258,1.503448,0.6326733,1.3989638,0.17620604,0.15307876,-0.94199073,1.3003157,0.32888383,0.70172024,0.43129817,-0.60361964,0.5848199,1.0564939,-2.0522358,0.21601197,1.4668832,-0.30652583,0.79516566,0.36075848,-0.7405861,-0.42271236,-0.8652933,-0.55938923,1.027962,-1.376024,-0.25857732,-0.50719064,-0.099789836,1.0638361,-1.0256679,0.83957344,1
463,1580,-0.7396796,-0.20865966,-0.69629997,-0.16189958,-1.4982178,1.3557761,1.0849658,-0.23722847,-0.23696613,-0.8138661,0.850844,0.43642673,-0.88162047,0.12767677,-1.4709115,1.1414655,1.64128,-0.33921704,0.079327404,1.61048,-0.8253625,-0.76847064,-1.4692912,0.704236,0.47519997,0.58163196,1.6472707,-0.18972534,0.74252146,1.0162963,0.32669696,1.4084805,-0.5147528,0.40647012,0.20707527,1.6566528,-0.22707357,0.053773087,0.63135374,-0.9090322,-0.06589197,1.4713821,0.39020142,-0.83065295,0.0868367,-1.1022373,-1.2920178,-0.28597045,-1.4220084,2.1776128,-0.84089273,-2.0717723,-1.0495573,-0.58164513,-0.53415954,0.9904328,0.8015679,0.010723974,0.48479432,-0.96010673,0.6800673,-0.11009164,-0.6956339,0.41540754,1
464,3607,0.8395445,-0.22001763,0.56897545,-0.6057851,0.8514539,-0.7114898,-1.112577,-0.18657294,-0.78577393,0.58346075,-0.005899029,-0.27546662,-2.0358374,-0.63122636,-1.4140562,0.4211554,-0.6152902,-0.94186133,0.52963537,1.3826966,-0.49134842,-0.35102308,-0.48814896,2.1028183,-0.9940551,-2.1930828,0.71538514,-0.31149688,-0.37620798,-1.8051264,-1.9839116,0.39128458,0.95315963,0.63421965,1.7582101,1.561814,-0.025449218,1.1054399,-2.3701239,-0.15760505,1.1622148,0.78501505,-1.258717,-0.25752723,0.10046206,-0.5759096,-0.09358788,0.63912493,1.5204332,0.25790444,2.1110232,-1.8520231,-0.65002877,0.59032047,-0.44340292,0.060938798,0.4620933,0.08685569,1.4845394,-0.2093072,-1.1669798,2.6609313,-0.7295155,-1.2359607,1
465,4102,0.669068,-1.3655974,-0.35515842,1.4865457,-0.9389488,0.4919157,0.05512593,-1.5120435,1.9146742,-0.47289482,-0.03394937,0.23978898,0.84160304,-1.1170815,-0.51809406,1.1826293,-0.85056233,-0.42079556,-1.0062339,0.2633504,0.29050377,-1.0664024,0.6363042,-0.32599083,-0.31978208,0.5919278,0.67102987,0.28948984,1.2780563,0.1655617,-1.4303625,2.8855848,-0.8280995,1.3263323,1.6591505,0.6082631,0.60994506,-0.41660002,-0.9144691,-1.1684344,1.2479764,0.8080039,0.6330015,-0.19782077,0.29034367,0.78231233,-0.6694977,-1.2277961,1.238764,0.09322029,-0.76712376,-0.03741754,-1.513678,-0.3447229,-1.4713659,-1.0097185,-0.23078613,-1.7781885,0.80211884,-0.4311535,-0.01603222,0.2786466,0.7082213,0.5160756,1
466,1637,1.505947,-0.10254403,-0.72738767,0.34137037,-1.0780662,1.1749731,-0.2333072,-0.64504683,1.2640616,0.1742797,-0.35032734,1.1154653,0.1753536,-0.36693478,-1.1673429,1.8919185,-0.5551777,-0.0033967383,-1.1681656,0.5039204,0.43238667,-1.1571095,1.0921926,0.76789147,1.7229627,-0.4930488,-0.22736458,0.056134295,1.6585516,-0.76666105,-1.4470742,0.6435309,-0.1246569,1.96029,1.7035276,0.6318279,0.5351935,-0.24932301,-1.418219,-1.0917886,1.2441714,0.29137027,0.06665371,-0.58907586,1.1036227,0.891708,-0.2150975,-0.5632748,0.7618322,0.7276779,-0.41240513,0.7105561,-0.6015542,-1.8664976,-0.97565633,-0.8658957,-0.7286841,-1.6547418,0.96710914,-1.3769678,-0.921264,0.26735663,0.058735676,1.3504986,1
467,837,0.6457489,-0.18930934,0.55540895,0.56681764,0.89428127,0.3326032,-0.26613483,1.024171,1.1290234,0.36605948,-1.1424799,0.5149409,-0.14649358,0.09093246,0.7082798,-1.1291851,0.68594325,0.25380978,-0.010360497,0.11476702,-0.49685046,-0.13661179,0.29524446,0.77122235,0.15944085,0.7218392,1.2295088,-0.5591833,0.6917929,0.42204452,0.10644294,-0.41748872,0.007312851,1.0522388,0.67139465,0.28866705,1.1880156,0.14420271,-1.009647,1.5203208,0.038131334,1.1017818,-1.167514,-0.057841636,-1.3041456,-1.718074,-0.7236664,1.5595822,-0.62902397,0.8259478,-0.8360773,1.8857411,1.3833216,0.45044374,-0.36146155,-1.1910233,-0.55481905,0.15671727,-0.16553393,0.61764044,1.5894912,0.1918508,0.032850787,-0.23373361,1
468,1209,-0.8263994,1.1179351,-0.27184635,-0.051344316,-0.8476864,1.8590624,0.9734496,-0.17071185,-0.6552541,-0.8259779,0.1800096,1.6463609,-0.8543173,-0.66611034,-0.82593936,1.5128477,1.8761178,-0.5728203,-0.24419907,0.23225713,-0.21326414,-0.0843645,-1.0312386,0.839704,1.0529114,-1.8023429,1.1785643,-0.77009636,0.7681433,1.1497066,0.8764847,0.99671096,1.7551386,-0.18376508,0.5312344,0.76496065,0.21500547,0.38279545,1.1848036,-0.85673016,0.7011131,0.15910162,0.08291088,-0.40771306,1.3307904,-0.43628308,-0.47595617,-1.6352468,-0.5873016,1.0313214,-0.7737,0.17118247,-1.6292238,-1.0588293,-0.35152996,0.4990239,-0.17123948,-0.3670258,0.4991036,0.4680179,0.63046646,-0.0247571,-1.3807293,0.2268938,1
469,813,-0.1472591,0.2488406,-1.6564628,-0.081407264,-1.0203545,-1.2862734,0.6368051,-0.04010663,0.24384901,0.29196095,0.9300999,-0.77746564,-0.462828,-1.5634786,0.19903156,0.17939562,-0.5780625,-0.8921464,-0.71305585,0.8435467,0.03795811,0.98213,0.56800693,0.8922139,1.762744,-1.8023181,-1.2138181,-1.1532263,-0.73313886,0.3507761,-0.4684126,0.7469973,0.6150233,1.4015214,0.38450357,1.5427469,0.2709881,-0.21206686,-0.31747907,0.5008129,0.4975516,-1.2735453,0.17494914,-2.4569495,1.113744,0.11636195,-0.16328982,-0.5123183,-0.47955802,1.7669458,-0.8510033,-1.369345,-0.13233326,0.2990805,-1.0824225,0.38461098,-0.1955171,1.5641929,-0.28057393,-0.004379001,0.10180463,-0.1721934,-0.36258927,-0.32455495,1
470,883,0.61590064,-0.5982138,-1.4968848,-0.5739632,-0.52806294,-0.08893203,-0.80583704,0.010785855,0.3719736,-0.91064084,0.6903557,0.5025067,-0.5072343,1.5818112,0.028689127,0.49300227,0.38234836,0.47800553,-0.5245349,1.0860957,-1.3938997,-0.7249879,-0.0201777,0.6040752,-0.2736748,0.86596286,-0.34890902,-0.03701034,-1.3520286,0.041929346,-1.1716995,-0.039401527,-1.1493504,0.60295516,-0.55124205,-0.8038498,1.5000812,-0.10304686,-0.24864648,1.0047568,0.099243425,0.70267814,0.12536594,-1.3826115,0.05948665,-0.6923881,-0.37313336,0.6610385,-0.65124065,1.8071792,-1.4694419,-0.5563379,-0.38088,-2.1946821,2.1923895,0.7818428,-0.8183365,-0.11316732,-0.044147767,0.6060092,-0.051156953,0.56325245,-0.16440317,0.9893984,1
471,2661,0.77220887,-0.93601257,0.5446159,-0.4037962,0.3753177,0.31393582,0.033414744,0.14141998,0.11322616,1.161602,0.026165675,1.4522558,-0.8987835,-0.21678998,-0.99385655,1.1216832,0.4136515,-0.7162536,-1.3156792,-0.23970982,-0.08132658,-0.5745982,-0.13261938,0.7158402,1.7129935,-1.0035582,-1.5755255,-3.5554838,2.308005,-1.174788,0.78913736,0.8820679,0.7967254,1.1584928,-0.8785308,1.9460807,-0.43161166,1.2551436,-0.77953255,0.03249435,0.62954515,1.3715762,0.5684244,-0.26358908,1.9076217,0.15090773,0.13790464,-0.124520704,1.6710556,2.0752442,0.361512,0.11760071,-1.1222719,-0.61830604,0.584358,-1.6489564,-0.6363014,-1.0256078,1.4499454,-0.6147085,-1.7172227,0.43907806,-1.5239925,0.20137471,1
472,2856,0.9479915,-1.1857828,-1.388267,-0.9713741,-1.1350694,1.0893958,-1.1996677,-0.9281586,-0.090551026,1.5296073,2.4538033,2.088851,-0.63139707,1.2261708,0.29291728,2.442684,0.26449656,0.47656557,-1.4313824,1.9886853,1.4346768,-0.940232,1.3949139,0.8927256,-1.4143567,0.5534266,0.011988262,0.041811034,-2.1462052,-0.97369474,-0.54976845,-1.3501519,-0.23904894,0.7363228,-0.34054124,0.44663712,0.94515765,-0.37993768,-0.09069615,2.552942,0.5755966,0.25527486,0.93342394,-0.29299143,2.7570682,-0.26576838,-0.2447638,-0.36493334,0.22224887,-0.38774753,-1.4996499,-1.2141412,-0.5215317,-0.9910532,0.2229607,-0.64749956,-1.3529165,-2.0201635,0.22274338,0.4132259,-0.7806769,-0.15654448,-1.7147279,-0.3310016,1
473,1795,-1.3569797,0.61395615,-0.07887346,-0.29573718,0.9710342,1.5544368,2.7131555,1.2605428,-0.10542712,0.48514575,0.05706026,-1.5353476,0.037513748,0.91379136,1.0092801,1.0884542,1.2037399,-0.18221824,-0.07875313,-0.8840486,1.2581904,-0.44952768,0.9203363,0.23016684,0.46178392,1.2114193,1.533754,2.2174065,0.84801817,0.85686886,-0.413121,-0.60548156,-1.077431,1.6565996,0.30778033,0.0946631,-0.38741463,0.76632434,-0.95525444,2.3257952,-1.0770783,-1.1153189,0.35275853,1.3189735,-0.83872783,-1.3395187,-0.23220445,1.9137105,2.3364415,0.5942812,0.35491443,1.7729573,-1.0036522,-0.9414461,-0.990001,-1.3603042,-1.1887214,1.1951795,-0.71089107,1.0332264,0.5995887,0.038143944,2.6759114,-2.0477216,1
474,877,-0.9677391,0.78644514,-1.9972422,1.086688,-0.24776989,-0.8284071,-1.2644651,0.07554936,-0.74232805,-1.6978279,-0.50782305,-0.7709395,0.1090304,-1.2919725,0.67641777,0.5297968,-2.2397177,-2.3259656,-0.40834114,0.7003923,0.95792806,-0.07426751,1.2749091,0.3031958,1.3772478,0.1787599,-0.6008678,-0.7823904,1.7499354,-0.9127401,-1.2861884,2.2658153,-2.6462486,0.9841632,0.6479275,2.74441,0.7702464,-1.4605367,-0.3242663,1.2074949,0.9773024,0.35054222,-1.532254,-2.3113139,0.42081127,2.0715678,-0.8068712,-0.7747002,-0.123781756,0.7400465,-0.60082465,1.3295944,-1.2408187,-0.4726453,-0.45842114,0.04919588,-0.64689165,0.34446642,1.5904552,-0.9588971,-0.91429573,-0.3211228,-1.75882,-0.4831955,1
475,165,-0.1284468,0.35666317,0.6769549,0.26739752,0.84883916,0.5249723,0.21200304,1.6412754,0.4497008,-0.16788864,-1.0148598,0.7534479,-0.52917284,0.15670587,0.50243914,-1.3814071,0.9503888,-0.5015578,0.54062855,0.3003057,0.16115542,-0.170429,0.59335655,0.7366942,-0.31387702,0.8860415,1.9890406,0.24642055,1.6508498,-0.14255941,0.39295945,-0.30171892,-0.14812925,1.0730703,1.1264727,0.21167955,1.212585,-0.38008773,-0.33369195,1.7456092,0.047308035,0.7825965,-0.6869821,0.2629115,-1.2162318,-0.97075695,-0.06905825,0.7352758,-0.55682206,1.1867486,-0.24384573,1.9708406,1.5059369,1.1474593,-0.5244643,-1.3794636,-0.23609848,0.060495272,-0.6291294,0.78276247,1.9393369,-1.2830256,0.1810953,-0.359398,1
476,828,0.93897235,-1.6644495,1.3474357,1.7742313,0.03989655,0.32977602,0.03133906,-1.2304316,1.4877902,0.22482532,-1.5002817,-0.09944131,0.70977426,-0.345038,-0.093317606,0.7014436,-2.170495,-1.003027,-0.96014094,0.08839585,-0.3651179,-1.7435814,0.5398901,-1.3968178,-0.81771463,0.74037015,-1.0910059,-0.6165832,1.9053589,-0.28369194,-1.052889,3.2332385,-0.47674984,1.0524695,-0.20777899,0.8450038,0.42285296,-0.75262314,0.23221745,-0.7175581,0.81827474,1.8898356,0.8070988,-1.9064302,0.08777844,1.4459891,-0.15680364,-1.3339362,1.3726642,-0.052680843,0.2812293,0.13135439,-1.5287918,0.35806575,-1.4858884,-2.785967,0.018537685,-1.7307279,0.09966492,0.30437756,-0.977981,0.5838551,1.5352292,1.8596535,1
477,753,0.59877676,1.1574783,-0.053807687,0.17447129,-1.3962156,-1.1429797,0.48188412,0.8050809,1.4054813,0.7532699,1.1091427,1.6513047,-1.7848836,-1.7366018,-1.169218,-0.3830899,-0.18476702,-0.019943485,-0.52369046,0.101522736,-0.37156036,-0.016079988,-0.2581412,0.72283965,0.76448244,-0.46896178,0.948255,-0.23657115,0.72407484,-0.9640853,0.6650879,0.86832386,-0.46715286,1.5935066,0.1324721,1.2910482,-0.6738779,-1.0145687,-0.910662,1.7477258,0.32390353,-0.21210986,-0.8376674,-1.7659132,2.0169122,0.6287224,-0.8266369,1.620886,1.3570491,1.2088366,0.08567395,-2.882185,0.62840545,1.7161666,-0.42089263,-0.8142572,0.85672617,-0.5900049,1.7475733,-1.674476,-0.80578023,-0.6361115,-0.23849855,-0.5810791,1
478,1574,-0.07060134,-1.314716,-1.0404993,0.6867718,-0.8082046,-0.57358515,-0.7063592,0.32491842,0.48071796,-0.29112554,2.8917842,-0.13415423,-0.20504467,-0.288203,-1.7883554,0.26879776,-1.4733171,0.531858,0.5864804,1.2816951,0.95173734,-0.60352373,1.8226576,0.13892236,0.48461843,-0.7173148,-0.6463961,-1.7945259,-1.244594,-0.068211645,-0.5360111,1.3416015,-1.4771081,1.202492,-0.5214797,1.4314585,-0.08308943,-0.7151689,-1.2892696,1.8874407,0.31599417,0.2657602,-0.44023106,-1.1828746,1.1197834,0.66340625,-0.97845393,0.29119214,-0.043296453,0.82123417,-1.3617347,-1.5006632,-0.3866274,-0.103936896,-0.86661166,-0.26547387,-0.42718562,0.54386455,0.39332187,0.7849252,0.3003288,-2.004991,-0.93829024,-0.5079513,1
